rank,model_id,provider_name,provider_model_id,provider_score,avg_tps,avg_ttft_ms,input_cost_per_token,output_cost_per_token,is_free_tier,free_tier_quality,avg_agentic_coding_score
233,microsoft-phi-3-5-vision-instruct,nvidia,microsoft/phi-3.5-vision-instruct,,,,0.0,0.0,1,high,
234,microsoft-phi-3-medium-128k-instruct,nvidia,microsoft/phi-3-medium-128k-instruct,,,,0.0,0.0,1,high,
235,microsoft-phi-3-medium-4k-instruct,nvidia,microsoft/phi-3-medium-4k-instruct,,,,0.0,0.0,1,high,
236,microsoft-phi-3-small-128k-instruct,nvidia,microsoft/phi-3-small-128k-instruct,,,,0.0,0.0,1,high,
237,microsoft-phi-3-small-8k-instruct,nvidia,microsoft/phi-3-small-8k-instruct,,,,0.0,0.0,1,high,
238,microsoft-phi-3-vision-128k-instruct,nvidia,microsoft/phi-3-vision-128k-instruct,,,,0.0,0.0,1,high,
239,microsoft-phi-4-mini-instruct,nvidia,microsoft/phi-4-mini-instruct,,,,0.0,0.0,1,high,
240,minimaxai-minimax-m2-1,nvidia,minimaxai/minimax-m2.1,,,,0.0,0.0,1,high,
241,minimaxai-minimax-m2-5,nvidia,minimaxai/minimax-m2.5,,,,0.0,0.0,1,high,
242,ministral-14b-instruct-2512,nvidia,mistralai/ministral-14b-instruct-2512,,,,0.0,0.0,1,high,
243,mistral-large-2-instruct,nvidia,mistralai/mistral-large-2-instruct,,,,0.0,0.0,1,high,
244,mistral-large-3-675b-instruct-2512,nvidia,mistralai/mistral-large-3-675b-instruct-2512,,,,0.0,0.0,1,high,
245,mistral-small-3-1-24b-instruct-2503,nvidia,mistralai/mistral-small-3.1-24b-instruct-2503,,,,0.0,0.0,1,high,
246,moonshotai-kimi-k2-5,nvidia,moonshotai/kimi-k2.5,,,,0.0,0.0,1,high,
247,moonshotai-kimi-k2-instruct,nvidia,moonshotai/kimi-k2-instruct,,,,0.0,0.0,1,high,
248,moonshotai-kimi-k2-instruct-0905,nvidia,moonshotai/kimi-k2-instruct-0905,,,,0.0,0.0,1,high,
249,moonshotai-kimi-k2-thinking,nvidia,moonshotai/kimi-k2-thinking,,,,0.0,0.0,1,high,
250,nvidia-cosmos-nemotron-34b,nvidia,nvidia/cosmos-nemotron-34b,,,,0.0,0.0,1,high,
251,nvidia-llama-3-1-nemotron-70b-instruct,nvidia,nvidia/llama-3.1-nemotron-70b-instruct,,,,0.0,0.0,1,high,
252,nvidia-llama-3-1-nemotron-ultra-253b-v1,nvidia,nvidia/llama-3.1-nemotron-ultra-253b-v1,,,,0.0,0.0,1,high,
253,nvidia-llama-3-3-nemotron-super-49b-v1-5,nvidia,nvidia/llama-3.3-nemotron-super-49b-v1.5,,,,0.0,0.0,1,high,
254,nvidia-llama-embed-nemotron-8b,nvidia,nvidia/llama-embed-nemotron-8b,,,,0.0,0.0,1,high,
255,nvidia-llama3-chatqa-1-5-70b,nvidia,nvidia/llama3-chatqa-1.5-70b,,,,0.0,0.0,1,high,
256,nvidia-nemoretriever-ocr-v1,nvidia,nvidia/nemoretriever-ocr-v1,,,,0.0,0.0,1,high,
257,nvidia-nemotron-3-nano-30b-a3b,nvidia,nvidia/nemotron-3-nano-30b-a3b,,,,0.0,0.0,1,high,
258,nvidia-nemotron-4-340b-instruct,nvidia,nvidia/nemotron-4-340b-instruct,,,,0.0,0.0,1,high,
259,nvidia-nvidia-nemotron-nano-9b-v2,nvidia,nvidia/nvidia-nemotron-nano-9b-v2,,,,0.0,0.0,1,high,
260,nvidia-parakeet-tdt-0-6b-v2,nvidia,nvidia/parakeet-tdt-0.6b-v2,,,,0.0,0.0,1,high,
261,qwen-qwen2-5-coder-32b-instruct,nvidia,qwen/qwen2.5-coder-32b-instruct,,,,0.0,0.0,1,high,
262,qwen-qwen2-5-coder-7b-instruct,nvidia,qwen/qwen2.5-coder-7b-instruct,,,,0.0,0.0,1,high,
263,qwen-qwen3-235b-a22b,nvidia,qwen/qwen3-235b-a22b,,,,0.0,0.0,1,high,
264,qwen-qwen3-5-397b-a17b,nvidia,qwen/qwen3.5-397b-a17b,,,,0.0,0.0,1,high,
265,qwen-qwen3-coder-480b-a35b-instruct,nvidia,qwen/qwen3-coder-480b-a35b-instruct,,,,0.0,0.0,1,high,
266,qwen-qwen3-next-80b-a3b-instruct,nvidia,qwen/qwen3-next-80b-a3b-instruct,,,,0.0,0.0,1,high,
267,qwen-qwen3-next-80b-a3b-thinking,nvidia,qwen/qwen3-next-80b-a3b-thinking,,,,0.0,0.0,1,high,
268,qwen-qwq-32b,nvidia,qwen/qwq-32b,,,,0.0,0.0,1,high,
269,stepfun-ai-step-3-5-flash,nvidia,stepfun-ai/step-3.5-flash,,,,0.0,0.0,1,high,
270,whisper-large-v3,nvidia,openai/whisper-large-v3,,,,0.0,0.0,1,high,
271,z-ai-glm4-7,nvidia,z-ai/glm4.7,,,,0.0,0.0,1,high,
272,z-ai-glm5,nvidia,z-ai/glm5,,,,0.0,0.0,1,high,
273,nvidia-nim-nvidia-llama-3-2-nv-rerankqa-1b-v2,nvidia_nim,nvidia_nim/nvidia/llama-3_2-nv-rerankqa-1b-v2,,,,0.0,0.0,1,high,
274,nvidia-nim-nvidia-nv-rerankqa-mistral-4b-v3,nvidia_nim,nvidia_nim/nvidia/nv-rerankqa-mistral-4b-v3,,,,0.0,0.0,1,high,
275,nvidia-nim-ranking-nvidia-llama-3-2-nv-rerankqa-1b-v2,nvidia_nim,nvidia_nim/ranking/nvidia/llama-3.2-nv-rerankqa-1b-v2,,,,0.0,0.0,1,high,
276,ollama-codegeex4,ollama,ollama/codegeex4,,,,0.0,0.0,1,high,
277,ollama-codegemma,ollama,ollama/codegemma,,,,0.0,0.0,1,high,
278,ollama-codellama,ollama,ollama/codellama,,,,0.0,0.0,1,high,
279,ollama-deepseek-coder-v2-base,ollama,ollama/deepseek-coder-v2-base,,,,0.0,0.0,1,high,
280,ollama-deepseek-coder-v2-instruct,ollama,ollama/deepseek-coder-v2-instruct,,,,0.0,0.0,1,high,
281,ollama-deepseek-coder-v2-lite-base,ollama,ollama/deepseek-coder-v2-lite-base,,,,0.0,0.0,1,high,
282,ollama-deepseek-coder-v2-lite-instruct,ollama,ollama/deepseek-coder-v2-lite-instruct,,,,0.0,0.0,1,high,
283,ollama-deepseek-v3-1,ollama,ollama/deepseek-v3.1:671b-cloud,,,,0.0,0.0,1,high,
284,ollama-gpt-oss,ollama,ollama/gpt-oss:120b-cloud,,,,0.0,0.0,1,high,
285,ollama-gpt-oss,ollama,ollama/gpt-oss:20b-cloud,,,,0.0,0.0,1,high,
286,ollama-internlm2-5-20b-chat,ollama,ollama/internlm2_5-20b-chat,,,,0.0,0.0,1,high,
287,ollama-llama2,ollama,ollama/llama2,,,,0.0,0.0,1,high,
288,ollama-llama2,ollama,ollama/llama2:13b,,,,0.0,0.0,1,high,
289,ollama-llama2,ollama,ollama/llama2:70b,,,,0.0,0.0,1,high,
290,ollama-llama2,ollama,ollama/llama2:7b,,,,0.0,0.0,1,high,
291,ollama-llama2-uncensored,ollama,ollama/llama2-uncensored,,,,0.0,0.0,1,high,
292,ollama-llama3,ollama,ollama/llama3,,,,0.0,0.0,1,high,
293,ollama-llama3,ollama,ollama/llama3:70b,,,,0.0,0.0,1,high,
294,ollama-llama3,ollama,ollama/llama3:8b,,,,0.0,0.0,1,high,
295,ollama-llama3-1,ollama,ollama/llama3.1,,,,0.0,0.0,1,high,
296,ollama-mistral,ollama,ollama/mistral,,,,0.0,0.0,1,high,
297,ollama-mistral-7b-instruct-v0-1,ollama,ollama/mistral-7B-Instruct-v0.1,,,,0.0,0.0,1,high,
298,ollama-mistral-7b-instruct-v0-2,ollama,ollama/mistral-7B-Instruct-v0.2,,,,0.0,0.0,1,high,
299,ollama-mistral-large-instruct-2407,ollama,ollama/mistral-large-instruct-2407,,,,0.0,0.0,1,high,
300,ollama-mixtral-8x22b-instruct-v0-1,ollama,ollama/mixtral-8x22B-Instruct-v0.1,,,,0.0,0.0,1,high,
301,ollama-mixtral-8x7b-instruct-v0-1,ollama,ollama/mixtral-8x7B-Instruct-v0.1,,,,0.0,0.0,1,high,
302,ollama-orca-mini,ollama,ollama/orca-mini,,,,0.0,0.0,1,high,
303,ollama-qwen3-coder,ollama,ollama/qwen3-coder:480b-cloud,,,,0.0,0.0,1,high,
304,ollama-vicuna,ollama,ollama/vicuna,,,,0.0,0.0,1,high,
305,sample-spec,one of https://docs.litellm.ai/docs/providers,sample_spec,,,,0.0,0.0,1,high,
306,omni-moderation-2024-09-26,openai,omni-moderation-2024-09-26,,,,0.0,0.0,1,high,
307,omni-moderation-latest,openai,omni-moderation-latest,,,,0.0,0.0,1,high,
308,text-moderation-007,openai,text-moderation-007,,,,0.0,0.0,1,high,
309,text-moderation-latest,openai,text-moderation-latest,,,,0.0,0.0,1,high,
310,text-moderation-stable,openai,text-moderation-stable,,,,0.0,0.0,1,high,
311,big-pickle,opencode,big-pickle,,,,0.0,0.0,1,high,
312,glm-4-7-free,opencode,glm-4.7-free,,,,0.0,0.0,1,high,
313,glm-5-free,opencode,glm-5-free,,,,0.0,0.0,1,high,
314,grok-code,opencode,grok-code,,,,0.0,0.0,1,high,
315,kimi-k2-5-free,opencode,kimi-k2.5-free,,,,0.0,0.0,1,high,
316,mimo-v2-flash-free,opencode,mimo-v2-flash-free,,,,0.0,0.0,1,high,
317,minimax-m2-1-free,opencode,minimax-m2.1-free,,,,0.0,0.0,1,high,
318,minimax-m2-5-free,opencode,minimax-m2.5-free,,,,0.0,0.0,1,high,
319,nemotron-3-super-free,opencode,nemotron-3-super-free,,,,0.0,0.0,1,high,
320,trinity-large-preview-free,opencode,trinity-large-preview-free,,,,0.0,0.0,1,high,
321,allenai-molmo-2-8b,openrouter,allenai/molmo-2-8b:free,,,,0.0,0.0,1,high,
322,arcee-ai-trinity-large-preview,openrouter,arcee-ai/trinity-large-preview:free,,,,0.0,0.0,1,high,
323,arcee-ai-trinity-mini,openrouter,arcee-ai/trinity-mini:free,,,,0.0,0.0,1,high,
324,aurora-alpha,openrouter,openrouter/aurora-alpha,,,,0.0,0.0,1,high,
325,black-forest-labs-flux-2-flex,openrouter,black-forest-labs/flux.2-flex,,,,0.0,0.0,1,high,
326,black-forest-labs-flux-2-klein-4b,openrouter,black-forest-labs/flux.2-klein-4b,,,,0.0,0.0,1,high,
327,black-forest-labs-flux-2-max,openrouter,black-forest-labs/flux.2-max,,,,0.0,0.0,1,high,
328,black-forest-labs-flux-2-pro,openrouter,black-forest-labs/flux.2-pro,,,,0.0,0.0,1,high,
329,bytedance-seed-seedream-4-5,openrouter,bytedance-seed/seedream-4.5,,,,0.0,0.0,1,high,
330,cognitivecomputations-dolphin-mistral-24b-venice-edition,openrouter,cognitivecomputations/dolphin-mistral-24b-venice-edition:free,,,,0.0,0.0,1,high,
331,cognitivecomputations-dolphin3-0-mistral-24b,openrouter,cognitivecomputations/dolphin3.0-mistral-24b,,,,0.0,0.0,1,high,
332,cognitivecomputations-dolphin3-0-r1-mistral-24b,openrouter,cognitivecomputations/dolphin3.0-r1-mistral-24b,,,,0.0,0.0,1,high,
333,deepseek-deepseek-r1,openrouter,deepseek/deepseek-r1:free,,,,0.0,0.0,1,high,
334,deepseek-deepseek-r1-0528,openrouter,deepseek/deepseek-r1-0528:free,,,,0.0,0.0,1,high,
335,deepseek-deepseek-r1-0528-qwen3-8b,openrouter,deepseek/deepseek-r1-0528-qwen3-8b:free,,,,0.0,0.0,1,high,
336,deepseek-deepseek-r1-distill-qwen-14b,openrouter,deepseek/deepseek-r1-distill-qwen-14b,,,,0.0,0.0,1,high,
337,deepseek-deepseek-v3-base,openrouter,deepseek/deepseek-v3-base:free,,,,0.0,0.0,1,high,
338,devstral-small-2505,openrouter,mistralai/devstral-small-2505:free,,,,0.0,0.0,1,high,
339,featherless-qwerky-72b,openrouter,featherless/qwerky-72b,,,,0.0,0.0,1,high,
340,free,openrouter,openrouter/free,,,,0.0,0.0,1,high,
341,gemini-2-0-flash-exp,openrouter,google/gemini-2.0-flash-exp:free,,,,0.0,0.0,1,high,
342,gemma-3-12b-it,openrouter,google/gemma-3-12b-it:free,,,,0.0,0.0,1,high,
343,gemma-3-27b-it,openrouter,google/gemma-3-27b-it:free,,,,0.0,0.0,1,high,
344,gemma-3n-e2b-it,openrouter,google/gemma-3n-e2b-it:free,,,,0.0,0.0,1,high,
345,healer-alpha,openrouter,openrouter/healer-alpha,,,,0.0,0.0,1,high,
346,hunter-alpha,openrouter,openrouter/hunter-alpha,,,,0.0,0.0,1,high,
347,kwaipilot-kat-coder-pro,openrouter,kwaipilot/kat-coder-pro:free,,,,0.0,0.0,1,high,
348,liquid-lfm-2-5-1-2b-instruct,openrouter,liquid/lfm-2.5-1.2b-instruct:free,,,,0.0,0.0,1,high,
349,liquid-lfm-2-5-1-2b-thinking,openrouter,liquid/lfm-2.5-1.2b-thinking:free,,,,0.0,0.0,1,high,
350,meta-llama-llama-3-1-405b-instruct,openrouter,meta-llama/llama-3.1-405b-instruct:free,,,,0.0,0.0,1,high,
351,meta-llama-llama-3-2-3b-instruct,openrouter,meta-llama/llama-3.2-3b-instruct:free,,,,0.0,0.0,1,high,
352,meta-llama-llama-3-3-70b-instruct,openrouter,meta-llama/llama-3.3-70b-instruct:free,,,,0.0,0.0,1,high,
353,meta-llama-llama-4-scout,openrouter,meta-llama/llama-4-scout:free,,,,0.0,0.0,1,high,
354,microsoft-mai-ds-r1,openrouter,microsoft/mai-ds-r1:free,,,,0.0,0.0,1,high,
355,mistral-7b-instruct,openrouter,mistralai/mistral-7b-instruct:free,,,,0.0,0.0,1,high,
356,mistral-nemo,openrouter,mistralai/mistral-nemo:free,,,,0.0,0.0,1,high,
357,mistral-small-3-1-24b-instruct,openrouter,mistralai/mistral-small-3.1-24b-instruct:free,,,,0.0,0.0,1,high,
358,mistral-small-3-2-24b-instruct,openrouter,mistralai/mistral-small-3.2-24b-instruct:free,,,,0.0,0.0,1,high,
359,moonshotai-kimi-dev-72b,openrouter,moonshotai/kimi-dev-72b:free,,,,0.0,0.0,1,high,
360,moonshotai-kimi-k2,openrouter,moonshotai/kimi-k2:free,,,,0.0,0.0,1,high,
361,nousresearch-deephermes-3-llama-3-8b-preview,openrouter,nousresearch/deephermes-3-llama-3-8b-preview,,,,0.0,0.0,1,high,
362,nousresearch-hermes-3-llama-3-1-405b,openrouter,nousresearch/hermes-3-llama-3.1-405b:free,,,,0.0,0.0,1,high,
363,nvidia-nemotron-3-nano-30b-a3b,openrouter,nvidia/nemotron-3-nano-30b-a3b:free,,,,0.0,0.0,1,high,
364,nvidia-nemotron-3-super-120b-a12b,openrouter,nvidia/nemotron-3-super-120b-a12b:free,,,,0.0,0.0,1,high,
365,openrouter-auto,openrouter,openrouter/openrouter/auto,,,,0.0,0.0,1,high,
366,openrouter-bodybuilder,openrouter,openrouter/openrouter/bodybuilder,,,,0.0,0.0,1,high,
367,openrouter-free,openrouter,openrouter/openrouter/free,,,,0.0,0.0,1,high,
368,qwen-qwen-2-5-vl-7b-instruct,openrouter,qwen/qwen-2.5-vl-7b-instruct:free,,,,0.0,0.0,1,high,
369,qwen-qwen2-5-vl-32b-instruct,openrouter,qwen/qwen2.5-vl-32b-instruct:free,,,,0.0,0.0,1,high,
370,qwen-qwen2-5-vl-72b-instruct,openrouter,qwen/qwen2.5-vl-72b-instruct:free,,,,0.0,0.0,1,high,
371,qwen-qwen3-14b,openrouter,qwen/qwen3-14b:free,,,,0.0,0.0,1,high,
372,qwen-qwen3-235b-a22b,openrouter,qwen/qwen3-235b-a22b:free,,,,0.0,0.0,1,high,
373,qwen-qwen3-235b-a22b-07-25,openrouter,qwen/qwen3-235b-a22b-07-25:free,,,,0.0,0.0,1,high,
374,qwen-qwen3-30b-a3b,openrouter,qwen/qwen3-30b-a3b:free,,,,0.0,0.0,1,high,
375,qwen-qwen3-32b,openrouter,qwen/qwen3-32b:free,,,,0.0,0.0,1,high,
376,qwen-qwen3-4b,openrouter,qwen/qwen3-4b:free,,,,0.0,0.0,1,high,
377,qwen-qwen3-8b,openrouter,qwen/qwen3-8b:free,,,,0.0,0.0,1,high,
378,qwen-qwen3-coder,openrouter,qwen/qwen3-coder:free,,,,0.0,0.0,1,high,
379,qwen-qwen3-next-80b-a3b-instruct,openrouter,qwen/qwen3-next-80b-a3b-instruct:free,,,,0.0,0.0,1,high,
380,qwen-qwq-32b,openrouter,qwen/qwq-32b:free,,,,0.0,0.0,1,high,
381,rekaai-reka-flash-3,openrouter,rekaai/reka-flash-3,,,,0.0,0.0,1,high,
382,sarvamai-sarvam-m,openrouter,sarvamai/sarvam-m:free,,,,0.0,0.0,1,high,
383,sherlock-dash-alpha,openrouter,openrouter/sherlock-dash-alpha,,,,0.0,0.0,1,high,
384,sherlock-think-alpha,openrouter,openrouter/sherlock-think-alpha,,,,0.0,0.0,1,high,
385,sourceful-riverflow-v2-fast-preview,openrouter,sourceful/riverflow-v2-fast-preview,,,,0.0,0.0,1,high,
386,sourceful-riverflow-v2-max-preview,openrouter,sourceful/riverflow-v2-max-preview,,,,0.0,0.0,1,high,
387,sourceful-riverflow-v2-standard-preview,openrouter,sourceful/riverflow-v2-standard-preview,,,,0.0,0.0,1,high,
388,stepfun-step-3-5-flash,openrouter,stepfun/step-3.5-flash:free,,,,0.0,0.0,1,high,
389,thudm-glm-z1-32b,openrouter,thudm/glm-z1-32b:free,,,,0.0,0.0,1,high,
390,tngtech-deepseek-r1t2-chimera,openrouter,tngtech/deepseek-r1t2-chimera:free,,,,0.0,0.0,1,high,
391,tngtech-tng-r1t-chimera,openrouter,tngtech/tng-r1t-chimera:free,,,,0.0,0.0,1,high,
392,z-ai-glm-4-5-air,openrouter,z-ai/glm-4.5-air:free,,,,0.0,0.0,1,high,
393,qwen3-embedding-4b,privatemode-ai,qwen3-embedding-4b,,,,0.0,0.0,1,high,
394,whisper-large-v3,privatemode-ai,whisper-large-v3,,,,0.0,0.0,1,high,
395,publicai-aisingapore-gemma-sea-lion-v4-27b-it,publicai,publicai/aisingapore/Gemma-SEA-LION-v4-27B-IT,,,,0.0,0.0,1,high,
396,publicai-aisingapore-qwen-sea-lion-v4-32b-it,publicai,publicai/aisingapore/Qwen-SEA-LION-v4-32B-IT,,,,0.0,0.0,1,high,
397,publicai-allenai-olmo-3-32b-think,publicai,publicai/allenai/Olmo-3-32B-Think,,,,0.0,0.0,1,high,
398,publicai-allenai-olmo-3-7b-instruct,publicai,publicai/allenai/Olmo-3-7B-Instruct,,,,0.0,0.0,1,high,
399,publicai-allenai-olmo-3-7b-think,publicai,publicai/allenai/Olmo-3-7B-Think,,,,0.0,0.0,1,high,
400,publicai-bsc-lt-alia-40b-instruct-q8-0,publicai,publicai/BSC-LT/ALIA-40b-instruct_Q8_0,,,,0.0,0.0,1,high,
401,publicai-bsc-lt-salamandra-7b-instruct-tools-16k,publicai,publicai/BSC-LT/salamandra-7b-instruct-tools-16k,,,,0.0,0.0,1,high,
402,publicai-swiss-ai-apertus-70b-instruct,publicai,publicai/swiss-ai/apertus-70b-instruct,,,,0.0,0.0,1,high,
403,publicai-swiss-ai-apertus-8b-instruct,publicai,publicai/swiss-ai/apertus-8b-instruct,,,,0.0,0.0,1,high,
404,sagemaker-meta-textgeneration-llama-2-13b,sagemaker,sagemaker/meta-textgeneration-llama-2-13b,,,,0.0,0.0,1,high,
405,sagemaker-meta-textgeneration-llama-2-13b-f,sagemaker,sagemaker/meta-textgeneration-llama-2-13b-f,,,,0.0,0.0,1,high,
406,sagemaker-meta-textgeneration-llama-2-70b,sagemaker,sagemaker/meta-textgeneration-llama-2-70b,,,,0.0,0.0,1,high,
407,sagemaker-meta-textgeneration-llama-2-70b-b-f,sagemaker,sagemaker/meta-textgeneration-llama-2-70b-b-f,,,,0.0,0.0,1,high,
408,sagemaker-meta-textgeneration-llama-2-7b,sagemaker,sagemaker/meta-textgeneration-llama-2-7b,,,,0.0,0.0,1,high,
409,sagemaker-meta-textgeneration-llama-2-7b-f,sagemaker,sagemaker/meta-textgeneration-llama-2-7b-f,,,,0.0,0.0,1,high,
410,sarvam-sarvam-m,sarvam,sarvam/sarvam-m,,,,0.0,0.0,1,high,
411,tencent-hunyuan-mt-7b,siliconflow,tencent/Hunyuan-MT-7B,,,,0.0,0.0,1,high,
412,deepseek-ai-deepseek-ocr,siliconflow-cn,deepseek-ai/DeepSeek-OCR,,,,0.0,0.0,1,high,
413,paddlepaddle-paddleocr-vl,siliconflow-cn,PaddlePaddle/PaddleOCR-VL,,,,0.0,0.0,1,high,
414,paddlepaddle-paddleocr-vl-1-5,siliconflow-cn,PaddlePaddle/PaddleOCR-VL-1.5,,,,0.0,0.0,1,high,
415,qwen-qwen3-5-4b,siliconflow-cn,Qwen/Qwen3.5-4B,,,,0.0,0.0,1,high,
416,tencent-hunyuan-mt-7b,siliconflow-cn,tencent/Hunyuan-MT-7B,,,,0.0,0.0,1,high,
417,text-completion-codestral-codestral-2405,text-completion-codestral,text-completion-codestral/codestral-2405,,,,0.0,0.0,1,high,
418,text-completion-codestral-codestral-latest,text-completion-codestral,text-completion-codestral/codestral-latest,,,,0.0,0.0,1,high,
419,together-ai-meta-llama-llama-3-3-70b-instruct-turbo-free,together_ai,together_ai/meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,,,,0.0,0.0,1,high,
420,meta-llama-3-3-70b,vercel,meta/llama-3.3-70b,,,,0.0,0.0,1,high,
421,meta-llama-4-maverick,vercel,meta/llama-4-maverick,,,,0.0,0.0,1,high,
422,meta-llama-4-scout,vercel,meta/llama-4-scout,,,,0.0,0.0,1,high,
423,gemini-flash-experimental,vertex_ai-language-models,gemini-flash-experimental,,,,0.0,0.0,1,high,
424,vertex-ai-meta-llama-3-1-70b-instruct-maas,vertex_ai-llama_models,vertex_ai/meta/llama-3.1-70b-instruct-maas,,,,0.0,0.0,1,high,
425,vertex-ai-meta-llama-3-1-8b-instruct-maas,vertex_ai-llama_models,vertex_ai/meta/llama-3.1-8b-instruct-maas,,,,0.0,0.0,1,high,
426,vertex-ai-meta-llama-3-2-90b-vision-instruct-maas,vertex_ai-llama_models,vertex_ai/meta/llama-3.2-90b-vision-instruct-maas,,,,0.0,0.0,1,high,
427,vertex-ai-meta-llama3-405b-instruct-maas,vertex_ai-llama_models,vertex_ai/meta/llama3-405b-instruct-maas,,,,0.0,0.0,1,high,
428,vertex-ai-meta-llama3-70b-instruct-maas,vertex_ai-llama_models,vertex_ai/meta/llama3-70b-instruct-maas,,,,0.0,0.0,1,high,
429,vertex-ai-meta-llama3-8b-instruct-maas,vertex_ai-llama_models,vertex_ai/meta/llama3-8b-instruct-maas,,,,0.0,0.0,1,high,
430,deepseek-v3-2-251201,volcengine,deepseek-v3-2-251201,,,,0.0,0.0,1,high,
431,doubao-embedding,volcengine,doubao-embedding,,,,0.0,0.0,1,high,
432,doubao-embedding-large,volcengine,doubao-embedding-large,,,,0.0,0.0,1,high,
433,doubao-embedding-large-text-240915,volcengine,doubao-embedding-large-text-240915,,,,0.0,0.0,1,high,
434,doubao-embedding-large-text-250515,volcengine,doubao-embedding-large-text-250515,,,,0.0,0.0,1,high,
435,doubao-embedding-text-240715,volcengine,doubao-embedding-text-240715,,,,0.0,0.0,1,high,
436,glm-4-7-251222,volcengine,glm-4-7-251222,,,,0.0,0.0,1,high,
437,kimi-k2-thinking-251104,volcengine,kimi-k2-thinking-251104,,,,0.0,0.0,1,high,
438,glm-4-5-flash,zai,glm-4.5-flash,,,,0.0,0.0,1,high,
439,zai-glm-4-5-flash,zai,zai/glm-4.5-flash,,,,0.0,0.0,1,high,
440,glm-4-5-flash,zai-coding-plan,glm-4.5-flash,,,,0.0,0.0,1,high,
441,kuaishou-kat-coder-pro-v1-free,zenmux,kuaishou/kat-coder-pro-v1-free,,,,0.0,0.0,1,high,
442,stepfun-step-3-5-flash-free,zenmux,stepfun/step-3.5-flash-free,,,,0.0,0.0,1,high,
443,xiaomi-mimo-v2-flash-free,zenmux,xiaomi/mimo-v2-flash-free,,,,0.0,0.0,1,high,
444,z-ai-glm-4-6v-flash-free,zenmux,z-ai/glm-4.6v-flash-free,,,,0.0,0.0,1,high,
445,z-ai-glm-4-7-flash-free,zenmux,z-ai/glm-4.7-flash-free,,,,0.0,0.0,1,high,
446,glm-4-5-flash,zhipuai,glm-4.5-flash,,,,0.0,0.0,1,high,
447,glm-4-5-flash,zhipuai-coding-plan,glm-4.5-flash,,,,0.0,0.0,1,high,
448,glm-4-6v-flash,zhipuai-coding-plan,glm-4.6v-flash,,,,0.0,0.0,1,high,
449,gpt-5-1-codex-mini,github-copilot,gpt-5.1-codex-mini,83.6,,,0.0,0.0,1,rate_limited,83.6
450,claude-sonnet-4-6,github-copilot,claude-sonnet-4.6,77.2738795516267,,,0.0,0.0,1,rate_limited,77.2738795516267
451,claude-opus-4-6,github-copilot,claude-opus-4.6,71.95152795137273,,,0.0,0.0,1,rate_limited,71.95152795137273
452,gpt-5-2,github-copilot,gpt-5.2,70.88386541450528,,,0.0,0.0,1,rate_limited,70.88386541450528
453,gemini-3-pro-preview,github-copilot,gemini-3-pro-preview,70.81707212332901,,,0.0,0.0,1,rate_limited,70.81707212332901
454,grok-3-mini,github-models,xai/grok-3-mini,69.60000000000001,,,0.0,0.0,1,rate_limited,69.60000000000001
455,o3-mini,github-models,openai/o3-mini,68.2655850177883,,,0.0,0.0,1,rate_limited,68.2655850177883
456,o1,github-models,openai/o1,67.89999999999999,,,0.0,0.0,1,rate_limited,67.89999999999999
457,gpt-5-2-codex,github-copilot,gpt-5.2-codex,67.42117279529427,,,0.0,0.0,1,rate_limited,67.42117279529427
458,gpt-5-mini,github-copilot,gpt-5-mini,67.1455016036082,,,0.0,0.0,1,rate_limited,67.1455016036082
459,o3,github-models,openai/o3,66.16724383256802,,,0.0,0.0,1,rate_limited,66.16724383256802
460,gemini-2-5-pro,github-copilot,gemini-2.5-pro,66.09136800215045,,,0.0,0.0,1,rate_limited,66.09136800215045
461,grok-code-fast-1,github-copilot,grok-code-fast-1,65.70000000000002,,,0.0,0.0,1,rate_limited,65.70000000000002
462,claude-opus-4-5,github-copilot,claude-opus-4.5,65.1960547695707,,,0.0,0.0,1,rate_limited,65.1960547695707
463,gpt-5-1-codex,github-copilot,gpt-5.1-codex,64.22281818385954,,,0.0,0.0,1,rate_limited,64.22281818385954
464,gemini-3-flash-preview,github-copilot,gemini-3-flash-preview,62.84697050995431,,,0.0,0.0,1,rate_limited,62.84697050995431
465,claude-haiku-4-5,github-copilot,claude-haiku-4.5,59.8892736339012,,,0.0,0.0,1,rate_limited,59.8892736339012
466,claude-sonnet-4-5,github-copilot,claude-sonnet-4.5,59.72693732904148,,,0.0,0.0,1,rate_limited,59.72693732904148
467,gpt-5-1,github-copilot,gpt-5.1,59.42276473136001,,,0.0,0.0,1,rate_limited,59.42276473136001
468,o4-mini,github-models,openai/o4-mini,57.703887368541345,,,0.0,0.0,1,rate_limited,57.703887368541345
469,gpt-5,github-copilot,gpt-5,55.79999999999998,,,0.0,0.0,1,rate_limited,55.79999999999998
470,claude-sonnet-4,github-copilot,claude-sonnet-4,52.328723058480456,,,0.0,0.0,1,rate_limited,52.328723058480456
471,gpt-5-1-codex-max,github-copilot,gpt-5.1-codex-max,48.49999999999999,,,0.0,0.0,1,rate_limited,48.49999999999999
472,grok-3,github-models,xai/grok-3,42.50000000000001,,,0.0,0.0,1,rate_limited,42.50000000000001
473,gpt-4-1,github-models,openai/gpt-4.1,41.83033399777164,,,0.0,0.0,1,rate_limited,41.83033399777164
474,gpt-4-1,github-copilot,gpt-4.1,41.83033399777164,,,0.0,0.0,1,rate_limited,41.83033399777164
